month,trip_count,temperature,temperature_change_since_prev_day
7,8256,24,3
7,12052,24,3
7,12198,23,2
7,11296,23,2
7,11533,26,4
7,12152,27,5
7,12208,27,5
7,12395,28,6
7,12253,30,6
7,13597,29,0
7,12965,29,1
7,12007,29,1
7,10110,28,1
7,7740,28,2
7,5367,28,2
7,3481,28,2
7,1803,27,1
7,1210,27,2
7,1457,27,2
7,3726,27,2
7,6608,27,2
7,9957,26,2
7,10646,26,3
7,10761,26,3
7,11132,27,1
7,11303,28,1
7,11044,28,1
7,11539,29,1
7,11748,29,1
7,10306,28,0
7,8371,28,0
7,5661,27,-0
7,2912,28,1
7,1564,28,1
7,2108,27,0
7,3002,27,0
7,4500,26,0
7,7115,26,-0
7,9755,26,0
7,11510,27,0
7,13102,28,0
7,13646,29,1
7,15790,26,-6
7,16777,24,-7
7,16587,26,-6
7,15547,26,-6
7,16859,26,-6
7,14398,27,-4
7,12787,24,-5
7,10373,24,-4
7,7685,23,-5
7,5213,23,-3
7,2856,23,-5
7,1530,23,-6
7,1652,23,-4
7,2123,23,-4
7,3144,23,-3
7,5185,23,-3
7,7394,23,-3
7,9506,23,-3
7,10491,24,-3
7,10494,25,-4
7,10739,27,-4
7,10526,26,-6
7,10906,28,-4
7,10853,27,-3
7,11200,27,1
7,10335,27,3
7,9219,27,1
7,8776,26,-0
7,7361,26,-0
7,5455,25,-2
7,3598,24,0
7,2150,24,0
7,1354,23,0
7,794,23,0
7,697,23,0
7,1312,22,-1
7,3631,22,-1
7,7419,22,-1
7,10711,23,0
7,10479,22,-1
7,10082,22,-1
7,9800,22,-1
7,10133,22,-2
7,9975,23,-2
7,10101,24,-3
7,10653,24,-2
7,11084,23,-6
7,11476,23,-4
7,12775,26,-1
7,11785,24,-3
7,9281,26,-1
7,9002,27,1
7,7870,26,0
7,5646,26,1
7,3379,26,1
7,1986,25,1
7,1219,24,1
7,736,25,2
7,596,24,1
7,1170,24,2
7,3532,24,2
7,7191,23,1
7,10617,23,0
7,11489,23,1
7,10340,23,1
7,10467,23,1
7,10843,24,2
7,10579,25,2
7,10851,26,2
7,10917,28,4
7,10979,28,6
7,12337,30,7
7,13806,29,3
7,13431,28,3
7,10981,29,3
7,9586,29,3
7,8296,29,3
7,6375,28,3
7,4889,28,2
7,2570,27,2
7,1597,27,3
7,938,27,2
7,705,27,2
7,1315,26,1
7,3823,24,0
7,7663,24,1
7,11395,23,0
7,12073,23,-0
7,10809,23,0
7,10645,24,1
7,12928,24,-0
7,11670,25,0
7,11133,26,-0
7,11302,27,-1
7,11772,22,-7
7,13717,25,-5
7,15242,26,-3
7,14400,27,-1
7,12002,27,-2
7,11021,24,-5
7,9575,24,-4
7,7695,24,-4
7,5208,25,-3
7,3278,25,-2
7,1977,24,-3
7,1113,23,-4
7,785,22,-4
7,1354,22,-4
7,4048,21,-4
7,7812,20,-4
7,11163,19,-3
7,11627,19,-3
7,10730,19,-3
7,10835,21,-3
7,11570,21,-3
7,11176,22,-3
7,11849,24,-2
7,12281,25,-2
7,11942,26,4
7,13899,26,1
7,15986,27,1
7,15737,25,-2
7,13097,26,-1
7,12460,26,2
7,11282,26,1
7,9731,26,1
7,7410,25,0
7,5243,24,-1
7,3557,23,-1
7,1993,23,0
7,1204,22,-0
7,1478,21,-1
7,3573,20,-1
7,6531,21,1
7,9360,20,1
7,9946,19,0
7,9809,19,0
7,10200,20,-1
7,10376,22,1
7,10102,23,1
7,10476,24,0
7,10998,26,1
7,11208,27,2
7,13242,28,2
7,16137,27,0
7,16210,26,1
7,14719,26,0
7,13891,22,-4
7,13646,22,-3
7,13149,23,-2
7,11000,23,-2
7,9153,23,-1
7,7408,23,-0
7,5312,22,-1
7,2659,22,0
7,1475,22,1
7,1982,21,1
7,3026,21,0
7,4420,20,0
7,6988,19,0
7,8993,21,1
7,9962,22,2
7,10539,23,1
7,10478,24,1
7,11128,25,1
7,11479,27,1
7,12136,28,1
7,13119,29,1
7,15048,27,0
7,15418,26,0
7,14448,25,-1
7,14076,25,3
7,13949,24,2
7,13495,24,1
7,11435,24,1
7,9843,24,1
7,8177,23,0
7,5848,24,2
7,3675,24,2
7,1527,24,2
7,1710,24,3
7,2166,19,-1
7,3174,19,-1
7,5174,20,1
7,7375,20,-1
7,8766,20,-2
7,9740,21,-3
7,9871,21,-3
7,10629,23,-2
7,10692,24,-2
7,10903,26,-2
7,11184,27,-2
7,11239,27,0
7,10499,27,1
7,8955,28,3
7,8820,28,3
7,7458,27,3
7,5335,27,3
7,3341,27,2
7,2078,27,3
7,1298,26,3
7,729,26,2
7,598,24,0
7,1216,22,-2
7,3656,23,-1
7,7137,23,3
7,10420,23,4
7,10517,23,3
7,9254,23,3
7,9340,24,4
7,9940,25,4
7,9865,27,6
7,10240,27,4
7,10455,30,6
7,10348,30,4
7,11626,29,2
7,12832,30,3
7,9212,30,2
7,8728,30,2
7,7569,30,3
7,5308,29,2
7,3278,28,1
7,1908,28,1
7,1104,27,1
7,704,26,0
7,608,26,1
7,1377,26,3
7,4064,24,1
7,8052,24,2
7,11767,24,1
7,11613,23,0
7,10438,24,1
7,10731,25,1
7,11260,27,2
7,11376,28,2
7,11709,30,3
7,11850,30,0
7,11682,29,-1
7,11056,29,-1
7,9342,30,0
7,7156,26,-3
7,4478,26,-2
7,2733,26,-2
7,1645,25,-2
7,942,24,-2
7,643,24,-1
7,1403,21,-4
7,4065,21,-3
7,8005,21,-4
7,11584,21,-3
7,11922,21,-2
7,10382,21,-3
7,10495,21,-4
7,11105,22,-5
7,10969,23,-6
7,11274,23,-7
7,11592,25,-5
7,12082,26,-5
7,14326,26,-6
7,16402,26,-4
7,14953,27,-3
7,12530,27,-2
7,11846,26,-4
7,10625,24,-6
7,8349,24,-2
7,5486,23,-2
7,3282,23,-3
7,1956,23,-2
7,1078,22,-2
7,777,22,-3
7,1343,22,1
7,4062,22,1
7,7786,22,1
7,11408,22,1
7,11753,22,2
7,10661,23,2
7,10739,23,2
7,11391,23,1
7,11300,24,1
7,12806,25,2
7,12504,24,-1
7,12379,25,-1
7,15988,24,-1
7,19194,23,-3
7,18846,24,-3
7,13819,24,-3
7,11768,23,-3
7,10862,23,-2
7,8699,22,-2
7,6562,21,-2
7,4678,22,-1
7,3153,22,-1
7,1713,22,-0
7,1099,22,0
7,1382,22,0
7,3557,22,0
7,6600,22,0
7,9163,22,0
7,9754,21,-1
7,9972,21,-2
7,10156,21,-2
7,10332,22,-1
7,9979,23,-1
7,10585,24,-1
7,11043,26,2
7,11539,27,2
7,13039,27,3
7,15469,28,4
7,16284,28,4
7,15113,27,3
7,13766,26,3
7,13944,26,3
7,13065,24,2
7,11180,23,2
7,9239,22,0
7,7259,22,0
7,5062,20,-2
7,2743,19,-2
7,1618,18,-4
7,2038,18,-4
7,2798,17,-6
7,4371,16,-6
7,6932,16,-6
7,8798,17,-4
7,9842,17,-4
7,10752,18,-4
7,10811,19,-4
7,11476,21,-3
7,11778,22,-3
7,12376,23,-4
7,13491,24,-3
7,14531,24,-4
7,14980,24,-4
7,13949,24,-3
7,13983,23,-3
7,13543,23,-2
7,12954,23,-2
8,11477,23,-0
8,9700,22,-0
8,7746,21,-1
8,5606,21,1
8,2983,21,1
8,1489,21,3
8,1748,21,3
8,2235,19,3
8,3200,20,4
8,4909,19,3
8,6928,20,3
8,8619,21,4
8,9359,22,4
8,9415,23,3
8,10208,24,3
8,9891,23,1
8,10060,24,1
8,9988,23,-1
8,10688,23,-1
8,10039,23,-1
8,9622,23,-1
8,9591,23,0
8,7328,23,-0
8,4834,22,-1
8,2940,19,-3
8,1667,20,-2
8,1108,20,-1
8,720,19,-2
8,643,19,-2
8,1185,20,-1
8,3625,19,-1
8,6934,18,-1
8,9914,17,-3
8,9650,17,-2
8,8700,17,-3
8,8826,18,-3
8,9329,19,-3
8,9169,21,-2
8,9633,22,-2
8,9593,23,0
8,9650,24,0
8,10888,24,1
8,11803,24,2
8,10773,26,3
8,8833,26,3
8,8223,26,2
8,7075,26,3
8,4988,26,3
8,2969,24,5
8,1757,24,4
8,1090,23,3
8,656,22,2
8,568,22,3
8,1247,21,1
8,3874,19,0
8,7403,19,1
8,10936,18,1
8,10898,19,2
8,9655,19,2
8,9683,20,2
8,10315,21,2
8,10146,22,1
8,10645,23,1
8,10920,23,-0
8,11111,23,-1
8,12658,26,1
8,14218,26,2
8,13324,25,-1
8,10703,24,-2
8,9940,24,-1
8,8642,23,-3
8,6490,23,-2
8,4403,22,-2
8,2541,22,-2
8,1618,22,-1
8,924,22,0
8,729,22,0
8,1298,22,1
8,3999,21,2
8,7764,21,2
8,11242,21,2
8,11315,20,1
8,10141,20,1
8,10063,21,1
8,10937,22,1
8,10754,23,1
8,11379,23,0
8,11154,23,0
8,11303,23,0
8,13353,24,-1
8,15300,23,-3
8,14328,23,-2
8,11621,23,-1
8,10906,23,-2
8,9897,23,-0
8,7450,22,-1
8,5056,22,0
8,2981,22,-0
8,1814,21,-1
8,1082,21,-1
8,778,21,-1
8,1384,21,-1
8,3873,21,-0
8,7495,21,0
8,10757,21,0
8,10919,21,1
8,10355,21,1
8,10176,21,0
8,11069,21,-1
8,10951,22,-1
8,11509,23,-0
8,11949,24,1
8,11955,24,1
8,13628,26,1
8,15373,26,3
8,15016,26,3
8,12499,27,3
8,11556,27,4
8,11174,26,3
8,9632,24,2
8,7441,23,1
8,4986,23,1
8,3287,23,2
8,1896,22,1
8,1219,22,1
8,1431,22,2
8,3647,22,2
8,6241,22,1
8,8855,22,1
8,9738,21,0
8,9725,22,1
8,10181,23,2
8,10648,25,4
8,10150,27,4
8,10976,27,4
8,11368,29,5
8,11368,30,6
8,16411,29,3
8,14385,28,2
8,13242,28,2
8,13438,28,2
8,12378,27,3
8,10526,26,3
8,8828,26,3
8,7083,26,3
8,4928,25,3
8,2704,24,2
8,1506,24,2
8,2106,24,2
8,2995,23,2
8,4279,23,2
8,6566,23,2
8,8292,23,2
8,9811,24,1
8,10148,25,0
8,10530,26,-1
8,11748,27,0
8,12166,27,-2
8,12716,28,-2
8,13772,29,-1
8,15310,29,-1
8,15526,28,-1
8,14344,28,-0
8,13625,27,-1
8,13581,27,-1
8,12944,26,-1
8,11245,26,-0
8,9366,25,-1
8,7422,25,-1
8,5498,25,0
8,2907,25,1
8,1407,24,-0
8,1750,24,0
8,2295,20,-3
8,3243,19,-4
8,4861,19,-4
8,6969,19,-4
8,8697,20,-4
8,9218,21,-4
8,9266,22,-4
8,9949,23,-4
8,9831,24,-3
8,9750,24,-4
8,10978,24,-6
8,14043,24,-6
8,12421,24,-4
8,11197,22,-6
8,9878,21,-6
8,7568,19,-7
8,5178,19,-7
8,3025,19,-6
8,1742,19,-6
8,1158,20,-5
8,716,21,-4
8,609,21,-4
8,1230,21,-3
8,3566,21,-3
8,6843,22,2
8,10041,22,2
8,9853,22,2
8,8897,22,3
8,8732,22,2
8,9373,23,3
8,9476,24,2
8,9612,23,0
8,9788,24,-0
8,9771,25,1
8,11188,25,1
8,12127,26,2
8,10952,26,2
8,9038,25,3
8,8057,26,4
8,6972,25,6
8,4958,24,4
8,2999,24,4
8,1749,23,4
8,1082,23,3
8,672,23,3
8,626,23,2
8,1308,23,2
8,3923,23,2
8,7466,23,1
8,11230,22,0
8,11160,22,0
8,9969,23,1
8,10084,23,1
8,10927,24,1
8,10629,25,1
8,11047,26,3
8,11341,28,4
8,11303,28,3
8,13367,27,2
8,14843,28,3
8,17767,28,3
8,16151,28,3
8,11609,28,2
8,8774,27,2
8,5997,23,-1
8,3851,23,-1
8,2142,23,-0
8,1321,23,-0
8,841,23,-0
8,649,23,0
8,1352,23,0
8,3893,23,0
8,7731,23,0
8,11455,23,1
8,11385,23,1
8,10703,24,1
8,10896,24,1
8,11651,24,0
8,11668,26,1
8,12044,27,1
8,12122,29,1
8,10947,29,3
8,7521,30,7
8,4695,24,1
8,2872,24,1
8,1699,24,1
8,950,23,0
8,744,23,0
8,1313,23,0
8,3925,23,0
8,7398,24,1
8,10916,23,0
8,11430,24,1
8,10893,24,0
8,11068,25,1
8,11771,26,2
8,11765,27,2
8,12194,29,2
8,11719,29,-2
8,9215,29,-1
8,6926,29,5
8,4730,29,5
8,3150,29,6
8,1721,29,6
8,1220,29,6
8,1421,28,4
8,3620,28,4
8,6337,27,3
8,9018,27,3
8,9730,26,2
8,10443,26,2
8,10730,26,1
8,10812,27,1
8,10797,28,1
8,11048,29,0
8,9019,30,1
8,4655,30,1
8,2623,29,0
8,1395,29,1
8,1946,28,0
8,2910,28,1
8,4155,27,0
8,6549,27,1
8,8519,27,1
8,9800,26,0
8,10941,26,-1
8,11400,28,-0
8,12080,28,-1
8,13120,30,-2
8,14147,29,-4
8,15595,30,-4
8,13542,30,-1
8,12243,28,-3
8,10634,28,-3
8,8946,27,-3
8,7182,26,-4
8,4995,26,-4
8,2854,25,-4
8,1411,24,-5
8,1701,23,-5
8,2323,23,-5
8,3164,22,-5
8,5095,22,-5
8,7146,22,-5
8,8495,21,-5
8,9201,22,-4
8,9204,23,-5
8,9408,24,-4
8,9572,26,-5
8,9881,26,-4
8,10134,28,-2
8,10595,28,-2
8,10002,28,-2
8,9064,26,-4
8,8271,26,-4
8,7309,26,-4
8,5263,25,-3
8,3329,24,-4
8,1964,24,-3
8,1343,23,-3
8,867,23,-2
8,618,23,-2
8,1158,22,-2
8,3378,22,-2
8,6615,21,-2
8,9521,21,-1
8,9375,21,-1
8,8505,22,0
8,8808,22,1
8,9042,23,1
8,9224,24,1
8,9533,25,1
8,9733,26,0
8,9767,26,0
8,10860,27,-1
8,11340,26,-3
8,10434,26,-2
8,8561,26,-0
8,7787,24,-2
8,6845,24,-2
8,4697,23,-2
8,2970,23,-1
8,1787,23,-1
8,1060,23,-0
8,682,23,-0
8,644,23,0
8,1186,23,2
8,3708,23,2
8,7346,23,2
8,10859,23,2
8,10655,23,2
8,9532,24,2
8,9856,23,1
8,10209,24,1
8,10241,24,0
8,10492,25,0
8,10770,26,0
8,10976,25,-1
8,12634,27,0
8,13779,27,1
8,12803,26,-0
8,10588,26,0
8,9412,25,1
8,8639,24,0
8,6137,24,1
8,4093,24,1
8,2422,24,1
8,1487,24,1
8,906,23,0
8,700,24,1
8,1271,24,1
8,3785,24,1
8,7622,24,1
8,10788,24,1
8,11022,24,1
8,10153,24,0
8,10278,24,1
8,10990,25,1
8,10849,26,2
8,11246,26,1
8,11512,26,0
8,11664,27,2
8,13742,27,0
8,15300,27,0
8,14262,28,3
8,11709,27,2
8,10556,27,2
8,9537,26,2
8,7240,26,1
8,4801,26,2
8,3114,26,2
8,1964,26,2
8,1043,26,3
8,764,26,2
8,1444,26,2
8,3843,26,2
8,7123,25,1
8,10597,25,1
8,11183,24,0
8,10186,24,0
8,10290,24,0
8,10729,25,0
8,10885,26,0
8,11433,26,0
8,11566,27,1
8,11609,27,0
8,13085,28,2
8,15273,28,1
8,14934,28,-0
8,12638,29,2
8,11195,29,3
8,10746,28,2
8,9049,28,2
8,6714,27,1
8,4700,27,1
8,3121,26,0
8,1739,26,-0
8,1143,26,-0
8,1414,25,-1
8,3493,24,-1
8,6168,24,-1
8,8708,24,-1
8,9628,24,-0
8,10022,24,-0
8,9931,24,0
8,10355,26,1
8,10394,26,0
8,10780,26,0
8,11382,27,0
8,11451,27,-0
8,13429,27,-2
8,14869,27,-2
8,15388,28,0
8,13998,27,-2
8,12847,27,-3
8,12818,27,-2
8,12079,26,-2
8,10380,26,-1
8,8900,25,-2
8,7096,25,-1
8,4839,25,-1
8,2492,24,-1
8,1443,24,-1
8,1955,24,-0
8,2714,24,-0
8,4177,23,-1
8,6288,23,-1
8,8324,23,-1
8,9797,25,1
8,10864,26,0
8,11074,26,0
8,11704,26,0
8,12226,26,-1
8,12916,27,0
8,13806,27,0
8,15151,27,0
8,16404,27,-1
8,17972,27,0
8,18026,27,0
8,15933,27,0
8,13278,26,0
8,10470,24,-2
8,7575,24,-1
8,5823,23,-2
8,3918,24,-1
8,2063,24,-0
8,986,24,-0
8,1237,24,0
8,1815,24,0
8,2585,24,1
8,3785,24,1
8,6093,24,1
8,7525,24,-1
8,7988,23,-2
8,9055,23,-3
8,9874,23,-3
8,9834,23,-3
8,8950,23,-4
8,8514,23,-4
8,8325,22,-4
8,7900,22,-4
8,6771,22,-5
8,5693,22,-6
8,4502,22,-6
8,3219,21,-5
8,2130,22,-2
8,1296,22,-2
8,906,22,-1
8,556,22,-2
8,563,22,-2
8,998,22,-2
8,3145,22,-2
8,6597,22,-2
8,9285,22,-2
8,9585,22,-2
8,9015,22,-2
8,8559,22,-2
8,9220,23,-0
8,9750,23,-0
8,9009,23,0
8,9232,24,1
8,9260,24,2
8,10110,25,2
8,10925,24,2
8,10027,26,3
8,8303,28,6
8,7473,28,7
8,6480,27,6
8,4753,26,5
8,3030,25,3
8,1808,25,3
8,1171,24,2
8,707,23,1
8,633,23,1
8,1197,23,2
8,3672,24,2
8,7200,24,2
8,10478,23,1
8,10612,23,1
8,9807,23,1
8,9961,24,2
8,10675,26,3
8,10907,27,4
8,10981,28,5
8,11305,30,6
8,11095,30,6
8,12641,30,5
8,13110,30,4
8,9681,30,2
8,8941,30,3
8,6582,29,3
8,4183,28,3
8,2500,28,3
8,1450,27,3
8,868,27,4
8,762,26,3
8,1315,26,2
8,3738,25,1
8,7492,24,0
8,10700,23,0
8,11019,23,-0
8,10304,23,-0
8,10413,24,-0
8,10867,26,0
8,10776,27,0
8,11769,29,1
8,9669,30,0
8,7159,29,0
8,4878,29,1
8,2913,28,0
8,1736,28,1
8,1037,28,2
8,755,28,2
8,1311,27,2
8,3728,27,2
8,7361,27,3
8,10578,26,3
8,11018,26,3
8,10791,26,3
8,10718,27,3
8,11785,28,2
8,11819,29,2
8,11457,29,-2
8,10252,29,-1
8,8923,29,0
8,6690,29,0
8,4680,28,0
8,3079,28,0
8,1737,28,-0
8,1126,28,0
8,1397,27,0
8,3577,27,0
8,6468,27,0
8,8968,27,1
8,9802,26,0
8,10380,26,0
8,10780,27,0
8,11296,27,-1
8,11368,29,0
8,11994,30,-1
8,15913,27,-6
8,14630,26,-5
8,13043,24,-5
8,13335,25,-4
8,12876,24,-5
8,10945,26,-3
8,9337,25,-3
8,7441,25,-3
8,4976,26,-2
8,2643,26,-2
8,1473,27,-0
8,2128,26,-1
8,2854,26,-1
8,4173,26,-1
8,6523,24,-2
8,8386,23,-3
8,10122,23,-4
8,11454,23,-4
8,11482,23,-6
8,11519,23,-7
8,11899,24,-8
8,12238,24,-9
8,13618,24,-9
8,15337,23,-9
8,15146,23,-4
8,14370,22,-3
8,13817,21,-3
8,13565,21,-4
8,12493,20,-4
8,11162,21,-4
8,9690,22,-3
8,7614,22,-3
8,5269,21,-4
8,3116,21,-5
8,1444,21,-6
8,1824,21,-6
8,2116,21,-5
8,2824,21,-5
8,4073,21,-3
8,5543,20,-3
8,7229,19,-3
8,8060,20,-3
8,8571,21,-3
8,8786,21,-2
8,9027,22,-2
8,9018,22,-2
8,9579,23,-1
8,10291,23,0
8,10073,24,1
8,9303,23,1
8,8464,24,3
8,7649,23,3
8,5630,24,4
8,3937,23,2
8,2429,23,2
8,1501,23,2
8,805,23,2
8,695,24,3
8,1108,24,3
8,3391,24,3
8,6764,23,3
8,9803,23,2
8,9861,23,3
8,8911,23,3
8,8951,24,4
8,9388,24,4
8,9567,26,5
8,9997,26,4
8,10397,27,5
8,10028,27,5
8,11001,28,6
8,11625,29,6
8,10688,29,5
8,9086,28,5
8,7921,28,4
8,6995,28,4
8,4970,27,3
8,3235,28,4
8,1962,27,4
8,1199,27,3
8,703,27,3
8,658,26,2
8,1217,26,2
8,3676,26,2
8,7577,24,1
8,10871,24,2
8,10833,24,1
8,10078,23,0
8,10066,24,0
8,10737,24,0
8,10713,26,0
8,11079,26,0
8,11252,27,0
8,11239,28,1
8,12495,28,-0
8,13832,28,-1
8,12485,28,-1
8,10731,27,-2
8,9522,27,-1
8,8599,27,-1
8,6345,26,-1
9,4266,26,-2
9,2594,26,-1
9,1570,27,0
9,912,25,-2
9,793,26,-0
9,1285,25,-1
9,3949,24,-1
9,8429,24,0
9,12151,23,-1
9,12718,23,-1
9,10283,21,-2
9,10207,21,-3
9,10486,21,-3
9,10460,22,-4
9,10629,22,-4
9,11209,22,-6
9,11521,22,-6
9,16045,22,-6
9,19087,22,-6
9,19137,22,-6
9,15192,22,-5
9,12499,20,-7
9,8813,20,-7
9,4027,19,-7
9,2207,21,-5
9,1571,19,-7
9,1357,18,-8
9,872,18,-7
9,667,17,-8
9,1115,18,-7
9,3155,18,-7
9,5968,18,-7
9,8772,17,-7
9,10369,17,-6
9,10279,17,-4
9,9555,17,-4
9,10143,18,-3
9,9793,19,-2
9,10086,21,-1
9,10200,23,1
9,10193,24,2
9,10898,24,1
9,12359,23,1
9,12764,23,1
9,11763,24,2
9,10523,23,3
9,10270,22,2
9,8761,21,2
9,6881,21,0
9,4806,19,0
9,3258,19,1
9,2013,19,1
9,1163,18,1
9,1218,17,-1
9,3170,17,-1
9,6070,17,-1
9,8277,17,0
9,9420,16,-1
9,9965,15,-2
9,10080,16,-1
9,9522,17,-1
9,9259,18,-1
9,10243,20,-1
9,10733,21,-2
9,11295,22,-2
9,12686,22,-1
9,13983,22,-1
9,14659,22,-1
9,13561,22,-2
9,12364,22,-1
9,12529,22,0
9,11961,21,0
9,10112,21,0
9,8380,19,0
9,6757,19,0
9,4550,18,-1
9,2486,18,0
9,1333,18,1
9,1985,17,-0
9,2919,17,0
9,4034,17,0
9,6546,17,1
9,8311,17,2
9,9718,17,1
9,10339,18,1
9,11084,20,2
9,12246,22,2
9,12703,24,3
9,12980,24,2
9,13352,25,3
9,14370,25,3
9,14209,25,3
9,13557,24,2
9,12858,24,2
9,12834,23,1
9,12545,22,1
9,11031,22,2
9,8614,21,2
9,6762,21,2
9,4881,21,3
9,2818,21,2
9,1297,21,3
9,1682,20,3
9,2122,20,3
9,2992,20,3
9,5036,19,3
9,7135,19,3
9,8928,21,3
9,10166,22,3
9,10524,22,2
9,10866,23,1
9,10872,23,-1
9,10717,22,-2
9,11375,22,-3
9,11700,22,-3
9,11201,23,-2
9,10134,23,-1
9,9206,23,-2
9,8721,23,0
9,7677,23,1
9,6928,22,0
9,5110,22,1
9,3615,22,1
9,2377,22,1
9,1485,22,1
9,918,22,1
9,1570,22,2
9,2086,22,2
9,2834,21,1
9,4362,21,2
9,6144,21,2
9,7113,21,0
9,8125,22,0
9,8561,22,0
9,9129,24,1
9,9449,26,3
9,9629,27,5
9,10048,27,4
9,10447,27,5
9,9992,26,3
9,8787,27,4
9,8261,27,4
9,7023,26,3
9,5056,24,2
9,3204,23,1
9,1816,23,1
9,1079,22,0
9,688,22,0
9,536,21,-1
9,1000,21,-1
9,3403,20,-2
9,7102,20,-2
9,10180,18,-3
9,10255,18,-3
9,9523,18,-3
9,9341,19,-2
9,9907,20,-2
9,10060,22,-0
9,10376,22,-2
9,10694,24,-2
9,10592,25,-2
9,12099,26,-1
9,13467,26,-2
9,12086,26,-0
9,10418,25,-2
9,9206,24,-2
9,8082,23,-3
9,5868,22,-2
9,3782,22,-1
9,2119,22,-1
9,1367,22,0
9,799,23,1
9,709,23,2
9,1351,23,2
9,4205,23,3
9,8675,22,2
9,12205,22,3
9,12265,22,3
9,11344,22,3
9,11490,22,3
9,12129,23,3
9,12377,25,3
9,12599,25,3
9,12816,27,2
9,13026,27,2
9,14565,28,2
9,15902,27,1
9,14870,27,2
9,12588,26,1
9,11288,26,1
9,10008,25,2
9,7339,24,2
9,5205,24,2
9,3509,24,2
9,1982,24,2
9,1088,24,1
9,894,24,2
9,1498,23,0
9,4637,23,0
9,9255,22,0
9,12945,21,-1
9,15101,21,-1
9,13796,21,-1
9,13838,21,-1
9,13641,21,-2
9,12529,21,-4
9,13680,21,-4
9,14000,21,-6
9,13036,22,-5
9,14476,22,-6
9,16279,21,-6
9,16430,22,-6
9,14962,22,-4
9,13202,21,-5
9,12578,21,-4
9,10217,21,-3
9,8483,21,-3
9,5563,21,-4
9,3659,21,-3
9,2121,20,-4
9,1472,20,-4
9,1683,20,-3
9,4214,19,-4
9,8199,19,-3
9,11121,18,-3
9,11792,18,-3
9,11578,18,-3
9,11794,17,-4
9,11705,19,-2
9,11586,19,-2
9,12046,21,0
9,12669,21,0
9,12773,21,-1
9,14408,22,0
9,16767,23,2
9,17459,23,1
9,16918,22,0
9,15369,23,2
9,16114,22,1
9,15271,21,0
9,13606,20,-1
9,11899,19,-1
9,9900,19,-2
9,6720,18,-2
9,3795,18,-2
9,2099,17,-3
9,2622,17,-2
9,3646,17,-2
9,5379,16,-2
9,7790,16,-2
9,10023,16,-2
9,11933,17,0
9,13191,19,0
9,13644,21,2
9,14099,22,1
9,14282,23,2
9,14846,23,2
9,16197,24,2
9,17977,23,0
9,17959,24,1
9,17194,24,2
9,16216,23,0
9,16576,23,1
9,15601,23,2
9,13930,22,2
9,11529,22,2
9,9441,21,2
9,6621,21,3
9,3710,21,3
9,1760,20,3
9,2179,20,3
9,2982,20,3
9,4175,19,3
9,6340,19,3
9,8962,19,3
9,10690,20,3
9,10931,21,2
9,10836,21,0
9,9632,23,1
9,10827,24,2
9,11968,26,3
9,12616,27,2
9,12979,27,4
9,11988,27,3
9,11026,27,3
9,9879,26,3
9,8547,27,4
9,6986,26,3
9,4454,26,3
9,2773,26,4
9,1942,26,4
9,1232,25,4
9,930,25,4
9,1308,24,4
9,3793,24,4
9,7430,23,3
9,10002,23,4
9,11159,23,4
9,10348,23,4
9,10426,24,4
9,10807,24,4
9,10615,26,4
9,11224,27,4
9,11320,27,3
9,11413,28,2
9,12834,27,0
9,13870,28,1
9,13055,28,1
9,10927,28,1
9,11516,28,2
9,11473,27,0
9,6151,27,1
9,3760,27,1
9,2062,24,-2
9,1419,20,-6
9,956,21,-4
9,866,21,-4
9,1595,21,-4
9,4600,21,-3
9,9601,21,-3
9,12806,21,-3
9,12681,21,-3
9,11013,20,-3
9,11232,21,-3
9,11464,22,-3
9,11181,23,-2
9,12071,24,-3
9,12423,26,-2
9,12663,26,-2
9,14553,26,-2
9,16157,25,-3
9,15210,24,-3
9,12849,24,-4
9,11449,23,-4
9,10649,23,-4
9,7672,23,-4
9,4708,23,-4
9,2615,23,-1
9,1627,23,3
9,897,23,3
9,854,23,2
9,1668,23,2
9,4631,23,2
9,9878,23,3
9,13228,23,2
9,13155,23,2
9,11828,23,3
9,11961,23,2
9,12544,24,2
9,12510,25,2
9,12961,26,2
9,13285,27,2
9,13207,28,3
9,15459,29,3
9,17251,29,4
9,15344,29,4
9,12830,28,4
9,12241,27,4
9,11298,27,4
9,7543,27,4
9,4987,26,3
9,3081,26,3
9,1820,22,-1
9,1059,23,-0
9,842,23,0
9,1392,23,0
9,4094,23,0
9,8021,23,-0
9,10986,22,-1
9,10982,22,-1
9,10678,22,-1
9,10302,22,-2
9,10935,22,-2
9,11162,22,-3
9,11495,23,-3
9,11982,24,-3
9,12551,24,-4
9,15685,24,-5
9,17560,24,-5
9,16123,23,-6
9,14285,23,-4
9,13121,23,-4
9,11984,23,-4
9,9456,23,-4
9,6795,23,-3
9,4493,23,-3
9,3028,23,1
9,1710,23,0
9,1176,22,-1
9,1521,22,-2
9,4200,22,-1
9,8757,22,-1
9,11441,22,-0
9,11740,22,-0
9,11191,21,-1
9,11504,21,-1
9,11978,21,-1
9,11823,21,-1
9,12454,22,-1
9,12739,22,-2
9,12720,23,-2
9,15170,23,-1
9,17917,23,-1
9,19341,23,0
9,17481,23,0
9,15679,23,0
9,16159,23,0
9,16155,23,0
9,13530,23,0
9,11514,23,0
9,9259,23,0
9,6095,23,0
9,3156,22,0
9,1554,22,0
9,2304,21,-1
9,3455,21,-1
