month,trip_count,temperature,temperature_change_since_prev_day
11,14955,13,-4
11,10973,14,6
11,14680,13,5
11,13452,12,4
11,18650,16,4
11,20925,17,3
11,17310,17,4
11,12236,10,-4
11,16543,9,-4
11,15074,8,-4
11,20486,9,-7
11,22846,9,-7
11,20658,9,-8
11,11978,7,-3
11,16184,7,-3
11,15128,7,-2
11,19108,13,4
11,22266,13,4
11,20882,14,4
11,9528,11,4
11,12424,11,4
11,12388,11,4
11,20544,11,-2
11,23565,11,-2
11,23496,12,-2
11,10450,3,-0
11,14058,2,-1
11,13179,3,0
11,17281,8,2
11,18982,9,2
11,15459,9,2
11,11781,7,4
11,16166,7,5
11,14664,7,4
11,19864,11,3
11,22163,11,2
11,18712,11,2
11,12231,5,-2
11,16683,4,-3
11,15263,4,-2
11,19127,11,-0
11,21960,11,0
11,19868,12,1
11,12076,8,3
11,16634,8,4
11,15296,8,3
11,19455,17,7
11,23213,18,7
11,21427,18,6
11,10157,12,4
11,13041,12,3
11,12420,12,4
11,18204,18,1
11,21641,19,1
11,22514,19,2
11,9975,4,-1
11,13264,3,-1
11,12303,3,-2
11,16690,7,-6
11,17704,7,-5
11,15411,7,-6
11,10514,2,-2
11,14048,1,-2
11,13417,1,-2
11,17297,8,1
11,19503,8,1
11,19012,7,0
11,8024,11,9
11,10134,12,11
11,10740,11,10
11,14528,12,4
11,14721,12,4
11,13373,12,5
11,10002,9,7
11,13170,9,7
11,11541,8,6
11,15283,9,0
11,16496,10,0
11,14100,10,1
11,11669,2,-7
11,16279,2,-7
11,14785,1,-7
11,18722,3,-6
11,22978,2,-8
11,19016,2,-8
11,12668,-2,-4
11,17905,-2,-4
11,16379,-2,-3
11,19250,3,-0
11,21206,3,1
11,18777,2,1
11,12433,2,3
11,16881,2,4
11,15647,2,4
11,20235,10,7
11,23496,10,7
11,21067,10,8
12,10668,7,5
12,14142,7,5
12,13499,7,5
12,23664,7,-3
12,27831,7,-3
12,30503,8,-2
12,10821,9,-1
12,14607,9,-0
12,13417,9,-0
12,17035,11,-1
12,18675,10,-2
12,16377,10,-1
12,12377,5,-4
12,17252,5,-4
12,15900,4,-4
12,20273,6,-5
12,23138,6,-4
12,20070,6,-4
12,13056,3,-2
12,18253,3,-2
12,16948,3,-2
12,22061,5,-1
12,24310,5,-1
12,21994,4,-2
12,12791,1,-2
12,18132,0,-3
12,17675,0,-3
12,21733,2,-3
12,25254,3,-2
12,22661,3,-1
12,10555,4,3
12,13983,4,4
12,13549,4,4
12,21496,10,8
12,25526,10,7
12,24938,10,7
12,11921,8,-3
12,15770,7,-4
12,14907,7,-5
12,18945,6,-10
12,21010,6,-9
12,18275,6,-10
12,11963,3,-4
12,16754,3,-4
12,15824,3,-4
12,19698,6,0
12,22989,7,1
12,20529,6,0
12,12328,4,1
12,17438,4,1
12,16329,4,1
12,22179,7,1
12,25369,8,1
12,23026,8,2
12,12229,1,-3
12,17549,1,-3
12,17721,1,-3
12,20677,4,-3
12,24653,4,-3
12,24242,4,-4
12,9608,3,2
12,13414,3,3
12,13709,3,3
12,21105,12,8
12,24730,13,9
12,25334,14,10
12,11272,15,7
12,14781,15,7
12,13051,16,7
12,17069,10,-1
12,18569,10,-1
12,15883,10,-1
12,10589,4,-11
12,14188,4,-11
12,13904,4,-12
12,18899,5,-5
12,21417,4,-6
12,19796,4,-6
12,9740,-1,-5
12,13887,-1,-4
12,13977,-1,-5
12,18012,5,0
12,20273,6,2
12,18287,7,3
12,8986,2,3
12,12313,2,3
12,12749,2,3
12,17879,6,1
12,19658,6,-0
12,18459,5,-2
12,7442,-2,-4
12,10339,-2,-4
12,11439,-3,-5
12,16903,1,-4
12,17873,2,-3
12,17030,3,-2
1,7259,-1,-6
1,9973,-1,-6
1,9411,-1,-6
1,12033,4,-4
1,12716,5,-2
1,10187,6,-2
1,7878,2,2
1,11171,2,2
1,10873,1,2
1,13410,6,2
1,14139,6,1
1,12587,6,0
1,8280,4,2
1,11929,4,3
1,11601,4,3
1,19549,7,1
1,21515,7,1
1,17986,6,0
1,9807,-3,-7
1,13214,-3,-8
1,12656,-3,-7
1,19158,3,-4
1,20687,2,-4
1,20666,3,-3
1,10129,3,1
1,13286,3,1
1,11227,3,0
1,14243,7,4
1,17497,7,4
1,13573,7,3
1,10733,3,0
1,14724,3,0
1,13055,4,1
1,22763,6,-1
1,23959,6,-1
1,19604,7,0
1,11220,13,10
1,15868,13,10
1,13034,14,10
1,17618,10,4
1,18934,9,3
1,15793,9,2
1,11442,6,-7
1,15634,6,-7
1,13586,6,-8
1,18703,7,-3
1,20409,7,-2
1,18718,7,-2
1,9559,6,0
1,12488,6,-0
1,11341,5,-1
1,17476,9,3
1,20184,10,3
1,19422,9,2
1,11440,-3,1
1,16482,-3,1
1,15956,-3,2
1,18985,-1,1
1,20977,-1,1
1,16817,-2,1
1,21416,-5,-4
1,23979,-4,-3
1,21074,-4,-3
1,16846,-5,2
1,20501,-2,3
1,23644,-1,4
1,21023,0,4
1,10712,0,6
1,14499,0,6
1,13174,0,5
1,19186,-1,1
1,22808,-2,-1
1,23732,-2,-2
1,11167,-3,2
1,16331,-3,2
1,14694,-4,2
1,16127,1,3
1,16852,2,3
1,14585,3,3
1,11827,1,4
1,16482,2,5
1,15051,2,6
1,18557,3,2
1,20111,3,1
1,17150,4,1
1,12574,4,3
1,17777,3,2
1,15369,3,1
1,20040,6,3
1,22439,6,3
1,19599,6,2
1,12976,9,6
1,18890,10,7
1,17173,11,7
1,19639,14,9
1,22409,14,8
1,19402,14,8
1,11098,6,-3
1,15486,6,-4
1,13338,6,-5
1,18617,7,-8
1,21855,6,-8
1,22202,6,-8
1,10349,3,-2
1,14033,3,-2
1,12523,3,-1
1,15290,4,1
1,16688,4,1
1,14327,4,0
1,11477,2,-1
1,16369,2,-1
1,14528,2,-2
1,18083,3,-1
1,20650,3,-2
1,18660,3,-1
1,12067,2,0
1,17071,1,-1
1,15162,2,0
1,18794,4,1
1,20694,4,1
1,18052,4,1
2,11808,4,2
2,16858,3,2
2,14977,3,2
2,18895,6,2
2,22018,7,3
2,19226,7,3
2,10481,5,1
2,14481,6,3
2,15313,6,3
2,18893,6,-0
2,21797,6,-1
2,22478,6,-1
2,10878,1,1
2,15746,1,1
2,13284,1,1
2,16103,6,-1
2,17980,6,-2
2,14435,7,-0
2,12169,-1,-2
2,17761,-1,-2
2,15672,-2,-2
2,18552,4,-2
2,20845,4,-2
2,17207,5,-2
2,12203,1,2
2,17274,1,2
2,15172,1,2
2,18210,8,4
2,21399,8,3
2,18320,8,3
2,12087,4,3
2,16812,4,3
2,14796,4,3
2,19548,11,3
2,23252,11,3
2,20642,11,3
2,10293,6,2
2,13862,7,3
2,13007,7,3
2,19055,12,1
2,23100,12,1
2,23275,11,0
2,10685,4,-7
2,14973,4,-6
2,13331,3,-6
2,16553,7,-1
2,18329,8,0
2,15078,8,-1
2,9156,2,-2
2,13128,1,-3
2,11961,1,-2
2,14750,2,-6
2,18166,3,-6
2,15464,4,-4
2,12811,2,-1
2,18692,1,0
2,17346,1,-1
2,21806,1,-1
2,25305,2,-1
2,26273,2,-2
2,11827,-2,-4
2,17132,-2,-3
2,16554,-2,-3
2,19678,3,2
2,23207,4,2
2,20594,3,2
2,9617,3,6
2,13227,4,6
2,12909,4,6
2,16570,5,2
2,20100,6,2
2,20822,6,2
2,10337,-2,-3
2,16024,-3,-4
2,14567,-3,-4
2,16599,3,-1
2,19834,4,-1
2,16410,4,-1
2,11128,0,2
2,16684,0,3
2,14999,-1,2
2,18142,4,1
2,20973,5,1
2,18555,6,2
2,11270,2,2
2,16262,2,2
2,14984,2,2
2,20076,7,3
2,21988,6,1
2,20968,6,-0
2,9479,6,4
2,12403,6,4
2,12277,6,4
2,17525,8,1
2,21030,8,2
2,21975,8,3
2,10609,2,6
2,14419,2,7
2,12476,3,7
2,13573,9,6
2,15921,12,8
2,13139,12,8
2,11864,6,4
2,16310,6,3
2,14370,5,2
2,19296,12,3
2,28169,12,0
2,26690,12,0
2,12735,11,5
2,18312,11,5
2,16017,11,6
2,20426,13,2
2,21045,15,3
2,17449,14,2
2,12181,1,-10
2,17244,0,-11
2,16789,0,-11
2,20267,5,-8
2,23892,5,-10
2,21425,4,-10
3,10164,-1,-2
3,13951,-1,-1
3,12794,-1,-1
3,19318,8,3
3,22731,8,3
3,22831,7,2
3,10244,11,2
3,14270,11,1
3,12931,10,1
3,15854,14,-4
3,17160,14,-5
3,14630,14,-4
3,14237,7,-3
3,21026,7,-4
3,20273,7,-3
3,19630,7,-8
3,21388,7,-8
3,16842,7,-8
3,12026,9,2
3,16668,9,2
3,15125,9,2
3,25328,11,4
3,28184,11,4
3,26720,11,4
3,11842,11,2
3,16497,10,1
3,15035,10,1
3,19712,12,2
3,23015,12,2
3,20290,12,1
3,9845,6,-5
3,13292,6,-4
3,12344,5,-5
3,18629,12,0
3,22352,13,1
3,22484,13,2
3,11155,3,-6
3,16391,3,-6
3,14190,3,-4
3,15409,10,1
3,16511,11,3
3,14419,11,4
3,11931,7,4
3,16871,7,4
3,15023,7,4
3,16744,18,8
3,18639,19,8
3,16234,19,8
3,11984,11,4
3,17012,11,3
3,15147,11,4
3,17906,16,-2
3,19896,16,-3
3,18695,16,-3
3,12209,9,-2
3,16855,8,-2
3,15444,8,-3
3,19692,22,6
3,21492,23,7
3,20047,23,7
3,10195,16,7
3,14131,16,8
3,13321,16,8
3,18727,21,-1
3,20731,22,-1
3,21182,21,-2
3,9511,8,-3
3,13148,8,-3
3,12229,7,-4
3,14197,9,-8
3,15135,9,-7
3,13972,9,-7
3,11062,2,-6
3,16104,2,-6
3,15493,2,-5
3,17075,8,-1
3,18811,8,-1
3,16836,9,-0
3,10973,7,4
3,16161,7,4
3,14957,7,4
3,21268,12,3
3,19702,13,4
3,18270,13,4
3,11466,-1,-7
3,17043,-1,-7
3,16371,-1,-8
3,18582,6,-6
3,20935,5,-8
3,19480,6,-8
3,9271,-1,-1
3,12895,-2,-1
3,12521,-2,-1
3,18288,7,1
3,20561,7,2
3,22002,4,-1
3,9708,2,2
3,13607,2,2
3,12886,2,2
3,14215,9,2
3,15150,10,2
3,13942,11,2
3,10696,4,2
3,15538,4,2
3,14737,4,2
3,17187,10,1
3,19015,12,2
3,16506,11,0
3,11233,6,2
3,16459,6,2
3,15526,6,2
3,20572,11,1
3,23313,10,-2
3,18336,11,0
3,11470,9,3
3,16886,9,3
3,16932,9,4
3,17775,9,-2
3,19710,9,-1
3,19508,9,-2
4,9372,12,2
4,13424,11,2
4,13616,11,2
4,14765,11,-4
4,15538,11,-5
4,13704,12,-4
4,13128,11,-1
4,18847,9,-2
4,16857,9,-2
4,23034,8,-3
4,24155,8,-3
4,21339,8,-4
4,13473,7,-4
4,20644,7,-3
4,20957,6,-3
4,26172,6,-2
4,28253,6,-2
4,24186,6,-2
4,11880,4,-2
4,16956,3,-4
4,16675,3,-3
4,19971,8,3
4,22793,9,3
4,20800,11,6
4,10207,4,-1
4,13994,4,2
4,13525,4,2
4,19057,9,1
4,21582,9,0
4,22167,9,-2
4,10406,8,1
4,13883,7,0
4,12262,6,0
4,14908,19,4
4,17450,19,4
4,13908,17,2
4,11306,15,7
4,15691,14,7
4,14088,13,7
4,17351,26,6
4,18663,26,7
4,16775,26,8
4,10519,12,-3
4,15230,12,-2
4,15815,12,-2
4,17946,17,-8
4,19861,19,-7
4,17564,17,-8
4,11706,11,-2
4,17193,11,-2
4,16974,11,-1
4,20758,16,-2
4,23422,16,-3
4,24100,16,-2
4,10063,16,5
4,13673,15,4
4,13208,15,4
4,18073,14,-1
4,20938,16,0
4,21707,17,1
4,10294,17,7
4,13582,17,7
4,12328,16,7
4,15590,27,10
4,16311,27,5
4,13349,27,4
4,11418,13,-3
4,16071,13,-4
4,14285,13,-3
4,17222,22,-5
4,19026,23,-4
4,15751,23,-4
4,11874,13,0
4,16524,12,-1
4,14959,12,-1
4,20513,14,-7
4,22165,14,-8
4,19040,13,-10
4,12158,9,-4
4,17096,9,-2
4,17518,9,-3
4,21004,8,-6
4,24343,8,-6
4,20683,8,-5
4,9998,8,-1
4,13259,8,-2
4,12815,8,-1
4,18894,14,6
4,21684,14,6
4,22266,13,5
4,9185,7,0
4,12307,6,0
4,11343,6,0
4,14638,16,5
4,14637,17,6
4,11930,17,6
4,9112,8,2
4,13330,8,2
4,13436,8,2
4,17150,18,2
4,17742,17,0
4,14957,15,-2
4,12049,11,2
4,16088,11,3
4,14548,11,3
4,17034,23,5
4,18583,18,1
4,16120,22,7
4,11613,7,-3
4,16507,7,-4
4,14854,6,-5
4,18192,14,-9
4,20458,15,-3
4,18498,14,-8
4,9060,7,-0
4,12177,6,-1
4,11651,6,0
4,18113,15,1
4,21238,17,2
4,21186,17,3
4,9661,19,8
4,13109,19,8
4,11726,19,7
4,17416,29,6
4,17390,30,5
4,13762,26,0
4,11771,15,-4
4,15819,14,-5
4,14625,13,-6
4,18365,17,-12
4,20776,18,-12
4,16561,17,-9
5,11863,12,-3
5,16771,12,-2
5,14904,12,-1
5,19379,26,8
5,21392,26,7
5,18242,23,6
5,11954,12,0
5,17324,12,-0
5,16058,12,0
5,19907,26,0
5,22670,24,-1
5,19324,25,2
5,10163,14,3
5,13797,14,2
5,13326,13,1
5,18581,17,-9
5,22187,17,-7
5,22249,17,-8
5,10601,12,2
5,14648,12,2
5,12884,12,2
5,16649,21,10
5,17554,22,11
5,14110,23,12
5,11690,18,6
5,16013,17,5
5,14272,16,3
5,18305,25,4
5,20222,26,4
5,16076,27,4
5,13174,20,2
5,19438,19,2
5,16001,19,4
5,19828,27,2
5,22257,28,2
5,18094,28,2
5,12199,19,-1
5,16688,18,-2
5,15415,17,-2
5,19911,19,-8
5,23106,19,-9
5,20442,20,-8
5,11207,11,-8
5,15838,11,-7
5,15520,10,-7
5,19461,11,-8
5,23148,11,-8
5,25899,11,-9
5,10260,9,-1
5,14016,10,0
5,13443,10,0
5,18112,17,6
5,19207,17,5
5,15332,18,6
5,12289,14,4
5,16586,13,3
5,15694,13,3
5,19211,21,3
5,22420,22,5
5,23542,21,3
5,13726,16,2
5,19391,16,2
5,19250,15,2
5,22141,18,-3
5,23616,17,-6
5,21134,17,-4
5,12901,15,-1
5,17438,15,-1
5,17958,15,0
5,20528,18,0
5,24296,18,1
5,20385,17,0
5,9980,16,1
5,13522,15,0
5,13326,15,0
5,18289,21,3
5,21885,21,3
5,21488,21,4
5,9694,13,-2
5,13390,13,-2
5,12738,13,-2
5,16125,22,-1
5,17149,22,-1
5,14554,21,-2
5,11194,15,2
5,15608,14,1
5,14209,14,1
5,19096,28,6
5,21040,28,6
5,17095,26,5
5,11490,20,5
5,16209,20,6
5,15106,19,5
5,19024,28,0
5,21088,27,-1
5,17913,26,0
5,11493,22,2
5,16143,22,2
5,18698,22,2
5,17853,24,-4
5,19514,24,-2
5,16509,25,-1
5,8786,21,-1
5,11350,21,-1
5,13052,21,-1
5,15449,28,4
5,16296,28,3
5,15604,28,3
5,9993,20,1
5,13751,21,1
5,12338,21,1
5,15752,24,3
5,16898,25,5
5,13983,26,5
5,11019,17,-3
5,15525,17,-4
5,13754,17,-4
5,17459,22,-2
5,18987,22,-3
5,16399,24,-2
5,11387,16,-2
5,15797,14,-2
5,14489,14,-2
5,18379,21,-1
5,20225,21,-1
5,17835,20,-4
5,9725,17,1
5,12704,16,2
5,11929,15,1
5,17351,23,2
5,19378,23,2
5,19285,23,3
6,10380,23,3
6,14570,22,2
6,12789,22,2
6,17303,29,3
6,18772,30,4
6,14972,29,4
6,11802,22,-1
6,16750,21,-1
6,15363,21,-2
6,19212,24,-5
6,20977,26,-4
6,17312,26,-3
6,12570,19,-3
6,18061,19,-2
6,15933,18,-2
6,19852,24,0
6,22239,25,-1
6,19321,25,-1
6,12914,21,1
6,18013,21,2
6,16565,21,3
6,20384,27,3
6,22780,24,-1
6,19948,24,-1
6,9998,19,-1
6,13498,19,-1
6,13068,20,-1
6,18638,27,0
6,20730,27,3
6,20402,26,2
6,9555,18,-3
6,14028,17,-3
6,12514,17,-4
6,16012,23,1
6,17384,22,0
6,14888,22,-1
6,11404,17,-1
6,16305,16,-1
6,14698,16,-1
6,18559,20,-3
6,20637,20,-2
6,17890,22,0
6,11528,19,2
6,16346,17,1
6,15033,17,1
6,19338,22,2
6,21381,23,3
6,18082,23,1
6,11377,19,0
6,16655,19,2
6,15292,18,2
6,20252,28,6
6,22621,27,4
6,19290,27,4
6,9163,21,2
6,13035,21,2
6,12854,21,2
6,17866,29,1
6,24482,28,1
6,26293,29,2
6,8394,18,-1
6,12893,19,1
6,12035,19,2
6,14966,28,3
6,16496,28,6
6,13396,27,4
6,10385,22,4
6,15571,22,3
6,15025,22,3
6,17628,29,2
6,20337,29,1
6,17630,29,2
6,10426,23,0
6,15730,23,1
6,15231,23,0
6,8479,26,3
6,12577,25,2
6,12767,25,2
6,9185,26,3
6,14536,26,3
6,14496,26,3
6,15728,26,-7
6,17236,25,-7
6,14781,24,-7
6,10500,22,-4
6,16275,21,-5
6,16018,21,-6
